BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,TYPE_2016,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
1000750021,80.7,249885.0,87.5,234553.0,78.0,234553.0,79.0,234553.0,Office,MN,11828,234553,234553,0,226803,7750,28.0,0,34,1987,982932.0,197177.0,10038.0,40 FULTON STREET,-74.0047538658,40.7078819364
1000750030,63.5,298776.0,77.5,296076.0,86.3,296076.0,70.2,296076.0,Office,MN,31876,296076,296076,0,281076,15000,26.0,0,80,1929,982710.0,197134.0,10038.0,111 JOHN STREET,-74.005554583,40.7077638757
1000760024,48.8,65495.0,66.2,62028.0,67.8,62028.0,64.2,62028.0,Multifamily Housing,MN,4575,62028,13593,48435,0,13593,14.0,56,57,2009,982658.0,197484.0,10038.0,40 GOLD STREET,-74.0057422231,40.7087245337
1000767502,83.9,482012.0,114.9,472059.0,110.4,472059.0,111.1,472059.0,Multifamily Housing,MN,29668,388570,40318,348252,0,22739,25.0,438,440,2003,982581.0,197319.0,10038.0,99 JOHN STREET,-74.0060199153,40.7082716336
1000770008,55.0,878000.0,54.1,788241.0,48.4,788241.0,49.2,788241.0,Office,MN,32511,788241,788241,0,767504,20737,31.0,0,1,1956,982380.0,197502.0,10038.0,110 WILLIAM STREET,-74.006744953,40.7087738851
1000780011,2.5,115488.0,39.5,109072.0,41.5,109072.0,41.8,109072.0,Residence Hall/Dormitory,MN,7160,109072,2275,0,2275,0,17.0,0,2,1900,982162.0,197633.0,10038.0,55 JOHN STREET,-74.0075313036,40.7091334003
1000780020,90.4,66687.0,102.2,74863.0,102.3,74863.0,110.5,74863.0,Residence Hall/Dormitory,MN,5646,74863,22468,0,17478,4990,15.0,0,3,1900,982295.0,197803.0,10038.0,106 FULTON STREET,-74.0070516291,40.7096000404
3072440058,69.4,85695.0,71.6,85680.0,83.7,85680.0,78.9,85680.0,Multifamily Housing,BK,20000,85680,0,85680,0,0,6.0,60,60,1955,994986.0,152741.0,11235.0,711 MONTAUK COURT,-73.9613472777,40.5859083408
3072440058,69.4,85695.0,71.6,85680.0,83.7,85680.0,78.9,85680.0,Multifamily Housing,BK,20000,85680,0,85680,0,0,6.0,60,60,1955,994986.0,152741.0,11235.0,711 MONTAUK COURT,-73.9613472777,40.5859083408
1010477501,277.0,577881.0,258.0,1248748.0,106.1,1248748.0,238.2,1248748.0,Multifamily Housing,MN,67638,523693,30494,493199,0,20554,19.0,576,597,1904,988383.0,218778.0,10019.0,340 WEST 57 STREET,-73.9850795007,40.7671704651
1000800001,87.0,927279.0,87.6,1052861.0,39.0,1052861.0,65.4,1052861.0,Office,MN,36775,1052861,1052861,0,1049861,3000,29.0,0,1,1916,981543.0,198259.0,10007.0,195 BROADWAY,-74.0097642549,40.710851454
1000880005,74.2,96154.0,92.7,80298.0,87.8,80298.0,80.7,80298.0,Office,MN,6923,80298,80298,0,77098,3200,13.0,0,35,1907,981609.0,198695.0,10007.0,20 VESEY STREET,-74.0095263614,40.7120481903
1000880018,72.8,461731.0,101.1,480831.0,99.8,480831.0,94.3,480831.0,Office,MN,16409,480831,480831,0,465331,15500,44.0,0,146,1927,981851.0,198674.0,10007.0,225 BROADWAY,-74.0086534348,40.7119906192
1016220020,103.2,96735.0,108.9,96446.0,97.3,96446.0,115.7,96446.0,Multifamily Housing,MN,21193,96446,6013,90433,0,6013,6.0,76,81,2000,999694.0,230755.0,10029.0,75 EAST 116 STREET,-73.944218253,40.8000316128
1000917502,34.4,176514.0,68.0,221213.0,63.0,221213.0,114.3,221213.0,Multifamily Housing,MN,23298,176514,23799,152715,0,23799,10.0,163,168,1940,982420.0,197923.0,10038.0,111 FULTON STREET,-74.0066007903,40.7099294386
1000920005,63.8,187518.0,73.5,177433.0,72.8,177433.0,67.5,177433.0,College/University,MN,10586,177433,177433,0,177433,0,22.0,0,15,1951,982534.0,198011.0,10038.0,161 WILLIAM STREET,-74.006189616,40.7101710006
1013630037,85.4,88160.0,93.4,88181.0,96.5,88181.0,93.0,88181.0,Multifamily Housing,MN,10041,88181,0,88181,0,0,13.0,81,81,1930,994188.0,214132.0,10022.0,424 EAST 52 STREET,-73.9641298018,40.7544137686
1013630037,85.4,88160.0,93.4,88181.0,96.5,88181.0,93.0,88181.0,Multifamily Housing,MN,10041,88181,0,88181,0,0,13.0,81,81,1930,994188.0,214132.0,10022.0,424 EAST 52 STREET,-73.9641298018,40.7544137686
1001000026,19229.9,79422.0,82.2,79422.0,80.3,79422.0,76.5,79422.0,Multifamily Housing,MN,5964,79422,6000,73422,0,6000,14.0,39,43,1901,982536.0,198403.0,10038.0,138 NASSAU STREET,-74.0061825018,40.7112469479
1001010002,62.0,128572.0,74.0,125840.0,75.4,125840.0,63.5,125840.0,College/University,MN,7865,125840,125840,0,125840,0,16.0,0,1,1900,982535.0,198556.0,10038.0,39 PARK ROW,-74.0061861478,40.7116668963
1001020001,117.3,628399.0,130.4,526781.0,133.8,526781.0,121.5,526781.0,College/University,MN,108027,526781,526781,0,526781,0,18.0,0,0,1968,982922.0,198373.0,10038.0,154 NASSAU STREET,-74.0047901705,40.7111646714
1001137501,33.2,1120000.0,72.4,822318.0,70.0,822318.0,72.9,822318.0,Data Center,MN,58193,822318,822318,0,0,0,32.0,0,5,1912,983924.0,198279.0,10038.0,375 PEARL STREET,-74.0011758957,40.7109067574
1001170001,44013.0,515425.0,61943.3,515425.0,81.0,515425.0,73.8,515425.0,Multifamily Housing,MN,186750,515425,42225,473200,10095,20190,2.0,420,465,1960,984291.0,198869.0,10038.0,185 PARK ROW,-73.9998521077,40.7125261729
1001237501,71.8,900134.0,72.2,988000.0,71.5,988000.0,73.6,988000.0,Office,MN,29411,961744,961744,0,961744,0,60.5,0,130,1913,981941.0,198844.0,10007.0,233 BROADWAY,-74.008328854,40.7124572527
1001237501,71.1,908960.0,72.2,988000.0,71.5,988000.0,73.6,988000.0,Office,MN,29411,961744,961744,0,961744,0,60.5,0,130,1913,981941.0,198844.0,10007.0,233 BROADWAY,-74.008328854,40.7124572527
3072440105,68.8,120263.0,61.5,120269.0,61.6,120269.0,57.4,120269.0,Multifamily Housing,BK,44300,120269,0,120269,0,0,6.0,84,84,1956,995009.0,152528.0,11235.0,2675 EAST 7 STREET,-73.9612648102,40.5853236704
3072440105,68.8,120263.0,61.5,120269.0,61.6,120269.0,57.4,120269.0,Multifamily Housing,BK,44300,120269,0,120269,0,0,6.0,84,84,1956,995009.0,152528.0,11235.0,2675 EAST 7 STREET,-73.9612648102,40.5853236704
1001250020,74.9,1018237.0,76.2,918240.0,65.2,918240.0,71.6,918240.0,Office,MN,53354,918240,918240,0,905074,13166,19.0,0,33,1959,981440.0,199146.0,10007.0,50 PARK PLACE,-74.0101361502,40.7132860258
1001327503,63.2,55672.0,73.9,60415.0,76.1,60415.0,81.4,60415.0,Multifamily Housing,MN,4992,49402,3070,46332,0,0,13.0,11,12,2001,981360.0,199688.0,10007.0,71 MURRAY STREET,-74.0104249565,40.7147736606
1001340025,72.9,110810.0,87.7,88320.0,86.5,88320.0,68.5,88320.0,Multifamily Housing,MN,11245,88320,11000,77320,0,11000,8.0,45,46,1915,982174.0,199308.0,10007.0,258 BROADWAY,-74.0074885367,40.7137308798
1001357504,56827.4,216053.0,20262.5,313716.0,50386.5,313716.0,52446.1,313716.0,Multifamily Housing,MN,18814,298408,89612,206281,77124,12488,28.0,87,91,1910,982322.0,199503.0,10007.0,86 CHAMBERS STREET,-74.0069547277,40.7142661418
1001357504,56827.4,216053.0,38.7,313716.0,50386.5,313716.0,52446.1,313716.0,Multifamily Housing,MN,18814,298408,89612,206281,77124,12488,28.0,87,91,1910,982322.0,199503.0,10007.0,86 CHAMBERS STREET,-74.0069547277,40.7142661418
1001367502,45.0,73719.0,44.9,65635.0,66.8,65635.0,63.6,65635.0,Multifamily Housing,MN,10120,65635,15470,50165,0,11850,10.0,24,25,1900,981885.0,199655.0,10007.0,38 WARREN STREET,-74.008531138,40.7146832394
1001367505,46.5,134773.0,43.2,71407.0,147.6,71407.0,132.1,71407.0,Hotel,MN,7541,71407,6638,15060,0,6638,13.0,15,17,2007,981718.0,199845.0,10007.0,85 WEST BROADWAY,-74.0091336196,40.7152046978
1001367505,121.5,71407.0,43.2,71407.0,147.6,71407.0,132.1,71407.0,Hotel,MN,7541,71407,6638,15060,0,6638,13.0,15,17,2007,981718.0,199845.0,10007.0,85 WEST BROADWAY,-74.0091336196,40.7152046978
1001370005,52.7,70000.0,58.0,70000.0,63.4,70000.0,60.2,70000.0,Multifamily Housing,MN,12392,70000,8053,61947,0,8053,6.0,29,30,1915,981430.0,199928.0,10007.0,76 WARREN STREET,-74.0101725495,40.7154324258
1001377502,85.4,125200.0,95.2,272896.0,84.6,272896.0,91.5,272896.0,Multifamily Housing,MN,27901,103856,10125,93731,0,6505,11.0,127,128,1987,981270.0,200085.0,10007.0,295 GREENWICH STREET,-74.0107497849,40.7158633008
4033290054,74.3,54300.0,71.3,54300.0,169.9,54300.0,68.6,54300.0,Multifamily Housing,QN,18500,54300,0,54300,0,0,6.0,54,54,1924,1030777.0,196727.0,11415.0,118-75 METROPOLITAN AVENUE,-73.8321860811,40.7065245652
1009290001,79.8,927590.0,86.3,927591.0,65.3,927591.0,61.7,927591.0,Multifamily Housing,MN,104861,927591,154234,773357,0,40140,27.0,510,522,1970,989916.0,208059.0,10010.0,401 1 AVENUE,-73.9795542659,40.7377486767
1009290001,79.8,927590.0,86.3,927591.0,65.3,927591.0,61.7,927591.0,Multifamily Housing,MN,104861,927591,154234,773357,0,40140,27.0,510,522,1970,989916.0,208059.0,10010.0,401 1 AVENUE,-73.9795542659,40.7377486767
1001427501,107.7,773597.0,112.9,928915.0,115.3,928915.0,112.5,928915.0,Multifamily Housing,MN,90565,770447,208620,561827,0,151706,32.0,382,388,2006,980891.0,199999.0,10007.0,89 MURRAY STREET,-74.0121169126,40.7156271156
1001430001,60.3,77630.0,63.7,77630.0,64.7,77630.0,61.8,77630.0,Multifamily Housing,MN,7834,77630,7700,69930,0,7700,10.0,42,45,1930,981656.0,200678.0,10013.0,47 HUDSON STREET,-74.0093575916,40.7174910653
3076540014,64.8,94080.0,77.3,94128.0,72.8,94128.0,68.7,94128.0,Multifamily Housing,BK,21000,94128,0,94128,0,0,6.0,72,72,1939,1001050.0,165543.0,11234.0,3626 KINGS HIGHWAY,-73.9394832779,40.6210377972
3053070070,68.9,98603.0,72.7,98604.0,71.4,98604.0,65.6,98604.0,Multifamily Housing,BK,18750,98604,0,98604,0,0,6.0,75,75,1931,989112.0,174135.0,11218.0,40 TEHAMA STREET,-73.9824799797,40.6446356103
1012477501,112.9,70885.0,115.6,179844.0,115.9,179844.0,109.1,179844.0,Multifamily Housing,MN,10217,70781,0,70781,0,0,12.0,70,70,1950,989808.0,226894.0,10024.0,340 WEST 86 STREET,-73.97992841,40.7894459623
1009300012,22.1,265406.0,21.2,265541.0,110.0,265541.0,103.6,265541.0,Multifamily Housing,MN,47394,265541,0,265541,0,0,28.0,236,236,1975,990026.0,208289.0,10010.0,319 EAST 24 STREET,-73.9791571339,40.7383798985
1009300012,22.1,265406.0,21.2,265541.0,110.0,265541.0,103.6,265541.0,Multifamily Housing,MN,47394,265541,0,265541,0,0,28.0,236,236,1975,990026.0,208289.0,10010.0,319 EAST 24 STREET,-73.9791571339,40.7383798985
1001490033,70.6,104017.0,95.0,93615.0,86.0,93615.0,50.1,93615.0,Other,MN,4726,93615,93615,0,90315,3300,18.0,0,41,1900,982458.0,199564.0,10007.0,277 BROADWAY,-74.0064641615,40.7144336008
1001500031,50.7,270564.0,56.2,253033.0,64.2,253033.0,59.5,253033.0,Office,MN,14775,253033,253033,0,242033,11000,18.0,0,97,1910,982612.0,199835.0,10007.0,299 BROADWAY,-74.0059087136,40.7151774609
1001507501,42.3,65000.0,43.2,56968.0,42.3,56968.0,37.1,56968.0,Multifamily Housing,MN,8900,56968,30310,26658,12102,17196,7.0,8,10,1915,982389.0,199931.0,10007.0,70 READE STREET,-74.006713162,40.7154409138
1001510001,85.7,483429.0,87.0,434418.0,129.0,434418.0,85.2,434418.0,Multifamily Housing,MN,17946,434418,26540,407878,0,12140,53.0,440,443,1988,982584.0,200041.0,10007.0,101 DUANE STREET,-74.0060097682,40.7157428764
1001510032,73.3,132600.0,86.1,132600.0,103.2,132600.0,179.5,132600.0,Office,MN,9300,132600,132600,0,122400,10200,14.0,0,31,1900,982697.0,199964.0,10007.0,305 BROADWAY,-74.0056021251,40.7155315504
1001610001,20.2,310802.0,19.5,306862.0,84.3,306862.0,85.1,306862.0,Multifamily Housing,MN,68732,306862,0,306862,0,0,25.0,250,253,1965,984284.0,199279.0,10007.0,196 PARK ROW,-73.9998773555,40.7136515252
1001700001,68.9,143500.0,70.6,139697.0,71.8,139697.0,71.4,139697.0,Multifamily Housing,MN,12075,139697,13697,126000,0,7000,15.0,147,151,1999,983120.0,200269.0,10013.0,336 BROADWAY,-74.0040762916,40.7163687665
1001700020,125.4,248919.0,138.4,364722.0,129.2,364722.0,145.4,419639.0,Multifamily Housing,MN,28302,419639,64918,354721,0,10000,19.0,331,339,2001,983282.0,200155.0,10013.0,111 WORTH STREET,-74.0034918865,40.716055883
1001727504,79.1,91412.0,87.2,94147.0,88.8,94147.0,85.5,94147.0,Multifamily Housing,MN,7532,75111,4222,70889,0,0,18.0,72,72,2007,983563.0,200559.0,10013.0,50 FRANKLIN STREET,-74.0024782706,40.7171647925
1001737502,81.2,101834.0,107.5,99735.0,111.8,99735.0,101.4,99735.0,Multifamily Housing,MN,15683,99735,32901,66834,0,32901,7.0,30,32,1920,982673.0,200519.0,10013.0,65 WORTH STREET,-74.0056888301,40.7170548882
1001757501,115.0,80149.0,121.2,100650.0,108.4,100650.0,118.6,100650.0,Office,MN,7495,80149,80149,0,2363,77786,11.0,0,17,1920,983282.0,200891.0,10013.0,377 BROADWAY,-74.0034919924,40.7180760265
1001757504,59.8,107222.0,30.5,107222.0,87.7,107222.0,68.3,107222.0,Multifamily Housing,MN,5637,86640,8025,78615,0,0,17.0,24,27,1915,982876.0,200970.0,10013.0,90 FRANKLIN STREET,-74.0049566251,40.7182928088
1001760018,32300.0,280000.0,40686.4,235000.0,42989.9,235000.0,45131.7,235000.0,K-12 School,MN,24079,235000,235000,0,0,0,9.0,0,1,2006,982378.0,200798.0,10013.0,40 LEONARD STREET,-74.0067530833,40.7178206187
1001790032,96.6,40020.0,111.1,52930.0,134.1,52930.0,100.9,52930.0,Multifamily Housing,MN,6185,52930,10088,42842,0,4300,10.0,16,17,2008,982188.0,200920.0,10013.0,176 WEST BROADWAY,-74.0074385298,40.7181554372
1018897501,71.6,166832.0,73.2,198628.0,84.4,198628.0,55.4,198628.0,Multifamily Housing,MN,15832,166832,2657,164175,2657,0,16.0,106,107,1928,992117.0,230074.0,10025.0,825 WEST END AVENUE,-73.9715862001,40.7981724482
1001790066,35.1,56000.0,61.2,56384.0,53.2,56384.0,55.0,56384.0,Non-Refrigerated Warehouse,MN,5655,56384,56384,0,0,0,10.0,0,11,1915,982221.0,201199.0,10013.0,139 FRANKLIN STREET,-74.0073195685,40.7189212328
1001797506,88.2,85000.0,68.8,81650.0,69.2,81650.0,67.2,81650.0,Multifamily Housing,MN,12464,77625,0,77625,0,0,8.0,30,30,1915,982033.0,201028.0,10013.0,18 LEONARD STREET,-74.0079977177,40.7184518338
1007760065,59.6,66636.0,62.1,66636.0,87.6,66636.0,58.2,66636.0,Multifamily Housing,MN,10878,66636,3765,62871,0,3765,6.0,79,82,1918,985321.0,211557.0,10001.0,250 WEST 27 STREET,-73.9961347445,40.7473515643
1001870016,198.0,80500.0,210.6,75533.0,207.8,75533.0,217.8,75533.0,Hotel,MN,10071,75533,0,0,0,0,7.0,0,1,2005,981514.0,201537.0,10013.0,377 GREENWICH STREET,-74.0098701914,40.719848771
3074407501,57.2,146706.0,57.6,78912.0,67.9,78912.0,49.0,78912.0,Multifamily Housing,BK,22575,68531,0,68531,0,0,6.0,88,88,1957,998121.0,154305.0,11235.0,2900 OCEAN AVENUE,-73.9500571578,40.5901968568
1001877501,199.8,59400.0,187.4,63450.0,201.2,63450.0,198.1,63450.0,Office,MN,7542,50240,50240,0,50240,0,8.0,0,9,1956,981503.0,201449.0,10013.0,375 GREENWICH STREET,-74.0099098382,40.7196072288
1001887503,67.2,107866.0,70.5,96504.0,67.6,96504.0,70.1,96504.0,Multifamily Housing,MN,17728,102511,13484,89027,0,13484,6.0,46,47,1910,981794.0,201705.0,10013.0,53 NORTH MOORE STREET,-74.0088601454,40.7203099727
1001887505,21.1,192854.0,65.5,94532.0,61.2,94532.0,56.9,94532.0,Multifamily Housing,MN,13209,70758,0,70758,0,0,7.0,25,25,1930,981674.0,201765.0,10013.0,48 BEACH STREET,-74.0092930744,40.7204746241
1001887505,60.6,66812.0,65.5,94532.0,61.2,94532.0,56.9,94532.0,Multifamily Housing,MN,13209,70758,0,70758,0,0,7.0,25,25,1930,981674.0,201765.0,10013.0,48 BEACH STREET,-74.0092930744,40.7204746241
1001890030,46.0,66918.0,60.3,60600.0,58.8,60600.0,59.6,60600.0,Multifamily Housing,MN,6318,60600,7575,53025,0,0,9.0,19,20,1921,982220.0,201456.0,10013.0,20 NORTH MOORE STREET,-74.0073232535,40.7196266357
1019930023,5.0,70749.0,84.1,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1019930023,5.0,70749.0,98.2,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1019930023,84.9,70749.0,84.1,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1019930023,84.9,70749.0,98.2,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1019930023,97.7,60596.0,84.1,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1019930023,97.7,60596.0,98.2,60642.0,108.6,60642.0,99.6,60642.0,Multifamily Housing,MN,14092,60642,0,60642,0,0,6.0,60,60,1940,995194.0,235631.0,10027.0,3117 BROADWAY,-73.9604637243,40.813421605
1001907503,50.4,97430.0,57.9,108300.0,66.7,108300.0,64.0,108300.0,Multifamily Housing,MN,13750,82955,14926,68029,0,3226,8.0,23,27,1915,982135.0,201612.0,10013.0,31 NORTH MOORE STREET,-74.0076299412,40.7200547982
1001907504,72.6,169429.0,68.3,176067.0,67.0,176067.0,67.2,174625.0,Multifamily Housing,MN,14543,158730,23583,135147,0,0,14.0,57,60,1905,982180.0,201670.0,10013.0,27 NORTH MOORE STREET,-74.0074676199,40.7202140049
1001910001,131.2,132689.0,141.0,133895.0,144.0,133895.0,159.6,133895.0,Hotel,MN,13491,133895,0,0,0,0,8.0,0,1,1999,982907.0,201358.0,10013.0,2 AVENUE OF THE AMER,-74.0048448718,40.7193577802
1001920001,0.0,0.0,228.3,1092665.0,242.3,1092665.0,239.0,1092665.0,Office,MN,46040,1092665,1092665,0,1089915,2750,26.0,0,1,1913,982965.0,201592.0,10013.0,16 WALKER STREET,-74.0046356815,40.7200000625
1001920001,148.2,104373.0,228.3,1092665.0,242.3,1092665.0,239.0,1092665.0,Office,MN,46040,1092665,1092665,0,1089915,2750,26.0,0,1,1913,982965.0,201592.0,10013.0,16 WALKER STREET,-74.0046356815,40.7200000625
1021490104,109.8,61245.0,89.7,61246.0,108.6,61246.0,80.0,61246.0,Multifamily Housing,MN,16575,61246,0,61246,0,0,6.0,61,61,1938,1004259.0,249340.0,10033.0,475 WEST 186 STREET,-73.9276746416,40.8510329742
4033400036,29.6,52182.0,13.0,52182.0,59.6,52182.0,89.4,52182.0,Multifamily Housing,QN,17300,52182,0,52182,0,0,6.0,61,61,1938,1029729.0,200450.0,11375.0,111-39 76 ROAD,-73.8359408568,40.7167487454
1001970007,34.1,56345.0,62.4,56700.0,43.1,56700.0,47.5,56700.0,Office,MN,3703,56700,56700,0,52000,2000,14.0,0,17,1928,984004.0,200758.0,10013.0,101 LAFAYETTE STREET,-74.0008874229,40.717711023
1008960039,45840.5,136191.0,59348.3,136191.0,83.4,136191.0,77.2,136191.0,Multifamily Housing,MN,15023,136191,0,136191,0,0,14.0,188,188,1963,988115.0,206496.0,10003.0,210 EAST 15 STREET,-73.9860540636,40.7334595978
1002067501,73.8,50998.0,75.3,62567.0,84.7,62567.0,66.1,62567.0,Multifamily Housing,MN,10050,54678,16022,38656,0,4531,7.0,23,27,2003,984615.0,200918.0,10013.0,123 BAXTER STREET,-73.9986832865,40.7181501804
1002120045,123.8,59150.0,148.0,65283.0,118.4,65283.0,116.7,65283.0,Hotel,MN,11875,65283,3170,0,0,3170,6.0,0,2,2005,982701.0,201894.0,10013.0,2 YORK STREET,-74.0055881401,40.7208289374
1002127501,47.5,159435.0,44.0,142000.0,44.8,142000.0,48.2,142000.0,Multifamily Housing,MN,13063,98583,8335,90248,5628,2707,11.0,54,57,1915,982677.0,201790.0,10013.0,260 WEST BROADWAY,-74.0056746977,40.7205434783
1021600001,151.0,504688.0,155.3,593427.0,148.1,593427.0,160.4,593427.0,Senior Care Community,MN,159777,593427,593427,0,0,0,14.0,0,1,1973,1004418.0,250654.0,10040.0,515 AUDUBON AVENUE,-73.9270959609,40.8546391506
1002147503,82.1,128672.0,90.6,109382.0,95.0,109382.0,93.6,109382.0,Multifamily Housing,MN,19282,109390,2928,106462,0,2928,15.0,34,35,2004,981759.0,201971.0,10013.0,7 HUBERT STREET,-74.0089865081,40.7210400688
3074470028,55.5,581966.0,74.6,583000.0,77.1,583000.0,67.3,583000.0,Multifamily Housing,BK,221280,583000,0,583000,0,0,8.0,540,540,1958,1001492.0,154492.0,11235.0,2520 BATCHELDER STREET,-73.9379193243,40.5907042179
3074470028,55.5,581966.0,74.6,583000.0,77.1,583000.0,67.3,583000.0,Multifamily Housing,BK,221280,583000,0,583000,0,0,8.0,540,540,1958,1001492.0,154492.0,11235.0,2520 BATCHELDER STREET,-73.9379193243,40.5907042179
1002157504,71.4,160551.0,121.1,177414.0,103.5,177414.0,75.6,177414.0,Multifamily Housing,MN,22329,176493,20814,155679,0,5040,10.0,63,65,1913,981618.0,202236.0,10013.0,415 GREENWICH STREET,-74.009495282,40.721767389
1002157505,74.2,54000.0,77.7,64471.0,79.8,64471.0,80.5,64471.0,Multifamily Housing,MN,14899,64231,6018,58213,0,4098,5.0,15,16,0,981768.0,202216.0,10013.0,157 HUDSON STREET,-74.0089541301,40.7217125372
1002160001,395.7,764915.0,359.8,760000.0,349.8,760000.0,331.7,760000.0,Office,MN,172327,2354289,2354289,0,760000,1200,9.0,0,4,1987,981200.0,201907.0,10013.0,235 WEST STREET,-74.0110031222,40.7208642291
1002180024,58.8,61250.0,59.8,61250.0,67.5,61250.0,75.7,61250.0,Multifamily Housing,MN,7710,61250,7000,54250,0,7000,9.0,24,26,1910,981142.0,202589.0,10013.0,260 WEST STREET,-74.0112126768,40.7227361342
1002187501,69.5,158153.0,19.9,194486.0,62.0,194486.0,78.1,194486.0,Multifamily Housing,MN,23923,172207,30357,141850,0,15302,13.0,65,69,2004,981258.0,202550.0,10013.0,92 LAIGHT STREET,-74.0107941683,40.7226291286
4021187501,124.3,485406.0,122.3,481406.0,106.3,481406.0,101.4,481406.0,Multifamily Housing,QN,109360,481406,62426,418980,818,0,12.0,161,162,1952,1025061.0,204470.0,11374.0,99-32 66 ROAD,-73.8527556055,40.7278054229
4021187501,124.3,485406.0,122.3,481406.0,106.3,481406.0,101.4,481406.0,Multifamily Housing,QN,109360,481406,62426,418980,818,0,12.0,161,162,1952,1025061.0,204470.0,11374.0,99-32 66 ROAD,-73.8527556055,40.7278054229
1002197501,72.1,86915.0,66.5,103279.0,66.5,103279.0,61.3,103279.0,Multifamily Housing,MN,11568,80038,8929,71109,0,0,9.0,28,30,1920,981645.0,202432.0,10013.0,429 GREENWICH STREET,-74.0093979518,40.7223053696
1002200031,45.0,51750.0,52.2,51750.0,49.6,51750.0,37.1,51750.0,Office,MN,8625,51750,51750,0,43250,8500,6.0,0,1,1915,982089.0,202468.0,10013.0,174 HUDSON STREET,-74.0077961628,40.7224043005
1002207502,54.7,117123.0,57.0,100124.0,54.3,100124.0,61.0,100124.0,Multifamily Housing,MN,18635,98488,2128,96360,0,0,7.0,31,31,1920,982317.0,202387.0,10013.0,28 LAIGHT STREET,-74.006973592,40.7221820278
1002207503,80.2,61717.0,85.9,61717.0,86.1,61717.0,73.9,61717.0,Multifamily Housing,MN,9154,61717,1575,60142,0,0,7.0,33,33,1900,982130.0,202374.0,10013.0,38 LAIGHT STREET,-74.0076482189,40.7221463031
1002227501,54.9,59838.0,60.7,61433.0,59.1,61433.0,56.3,61433.0,Multifamily Housing,MN,7800,55184,9236,45948,0,9236,8.0,26,34,1962,981903.0,202626.0,10013.0,181 HUDSON STREET,-74.0084672435,40.7228379249
1002240001,56.8,285000.0,58.8,305542.0,57.1,305542.0,56.7,305542.0,Multifamily Housing,MN,36858,305542,34100,271442,0,6100,15.0,283,286,2007,981264.0,203009.0,10013.0,450 WASHINGTON STREET,-74.0107727259,40.7238889745
3060990013,89.0,262019.0,97.4,262344.0,97.2,262344.0,94.8,262344.0,Multifamily Housing,BK,70625,262344,0,262344,0,0,6.0,254,254,1960,973205.0,165323.0,11209.0,9201 SHORE ROAD,-74.0397857863,40.6204429869
