,BBL,Longitude,Latitude,age,BldgArea,UnitsTotal,EER_km,WER_km,NER_km,EUI_2016_x,Group_mean_EUI_2016,Group_mean_water_intensity,Group_mean_naturalgas_intensity,Pred_EUI_lr,EER_lr,Pred_WUI_lr,WER_lr,Pred_NUI_lr,NER_lr,EUI_2016_y,avgEER,avgWER,avgNER
2207,3050650100,-73.955235011,40.6541992921,89,66530,65,0.851250957924,1.15964914351,1.01561738827,72.1,84.6988767869,67.4859292035,49.170764382,96.8937756715,0.744113845294,63.3626696519,1.23511210039,58.1275849427,0.859121935825,72.1,0.797682401609,1.19738062195,0.937369662047
2208,3050650105,-73.9555954232,40.6541774736,86,66530,64,0.77568915306,0.863587427599,1.31867935718,65.7,84.6988767869,67.4859292035,49.170764382,97.3829522225,0.674656071731,62.9395303411,0.925968142503,58.1354861011,1.11533378864,65.7,0.725172612396,0.894777785051,1.21700657291
2209,1020900029,-73.9516835678,40.8254977669,110,62095,47,0.959871052417,0.928341666765,0.0804714015542,81.3,84.6988767869,67.4859292035,49.170764382,122.655258049,0.662833385974,62.8668319632,0.996550932242,36.4825959364,0.108458299739,81.3,0.811352219195,0.962446299503,0.0944648506464
2210,1017100012,-73.9341164555,40.7957664629,21,51003,1,0.89257381996,0.664582980916,1.05399372111,75.6,84.6988767869,67.4859292035,49.170764382,125.615842435,0.601834916159,56.7580470225,0.790196321981,43.1035768307,1.20235211858,75.6,0.747204368059,0.727389651449,1.12817291985
2211,3086830080,-73.9654640188,40.5758362265,85,73500,66,0.922090149985,0.679845421727,1.37708633588,78.1,84.6988767869,67.4859292035,49.170764382,83.0506486793,0.940390005882,59.3741629312,0.772726683375,66.4475274298,1.01903547618,78.1,0.931240077933,0.726286052551,1.19806090603
2212,3050800060,-73.9615296214,40.6506141391,86,87951,64,1.06849114691,1.83667916354,1.30836994926,90.5,84.6988767869,67.4859292035,49.170764382,92.6843816632,0.976432041473,57.3492679345,2.16131791153,57.1306530337,1.1260776323,90.5,1.02246159419,1.99899853753,1.21722379078
2213,3050810001,-73.9608079927,40.652098823,93,115374,84,1.33413811714,1.43378036195,1.63135372777,113.0,84.6988767869,67.4859292035,49.170764382,88.6213306198,1.27508805397,56.3502810845,1.71711654561,56.637981075,1.41627417237,113.0,1.30461308555,1.57544845378,1.52381395007
2214,1008240011,-73.9924974227,40.7423284928,17,527452,444,1.03971985735,0.913784433441,0.609330079683,92.6,89.0624521073,50.5918007663,48.4111372627,97.4650268636,0.950084383905,32.3068252409,1.43096697541,43.8915885076,0.672073240655,92.6,0.994902120626,1.17237570443,0.640701660169
2215,3050810058,-73.960851785,40.6511683566,86,54854,48,1.01654240607,1.48519848779,1.61729905019,86.1,84.6988767869,67.4859292035,49.170764382,97.567726198,0.882463939205,60.8580441364,1.6469474401,57.7006299057,1.37821425281,86.1,0.949503172635,1.56607296394,1.4977566515
2216,3029220003,-73.9403092359,40.7124997188,87,151824,96,1.0543233085,0.969683618086,1.45427472441,89.3,84.6988767869,67.4859292035,49.170764382,91.0847368185,0.980405753138,56.6810180168,1.15453113387,50.8542351429,1.40613263812,89.3,1.01736453082,1.06210737598,1.43020368126
2217,3050820067,-73.9596951239,40.6508989683,90,75043,76,0.950425826809,0.00296358073987,1.17780435112,80.5,84.6988767869,67.4859292035,49.170764382,96.9694294971,0.830158539836,62.6551976695,0.00319207356195,58.1474266234,0.995977700131,80.5,0.890292183322,0.00307782715091,1.08689102562
2218,3050830037,-73.957239344,40.6533848545,82,73374,60,0.800482870281,0.489583538227,1.23913565679,67.8,84.6988767869,67.4859292035,49.170764382,95.9542697052,0.706586587635,60.2919402531,0.548000277671,57.7509018196,1.05503542798,67.8,0.753534728958,0.518791907949,1.14708554238
2219,3050840042,-73.9538010678,40.6535646804,88,91078,77,0.820553974698,0.631094518556,1.29853454834,69.5,84.6988767869,67.4859292035,49.170764382,93.084049657,0.746637047444,61.238174019,0.69548122037,57.9787180777,1.10126505786,69.5,0.783595511071,0.663287869463,1.1998998031
2220,3050840082,-73.9542518767,40.6531037372,11,103450,1,1.62457880458,0.727262713565,1.48946802467,137.6,84.6988767869,67.4859292035,49.170764382,91.3417862543,1.50642992263,41.1213654205,1.19354013414,56.6264582877,1.29335797276,137.6,1.56550436361,0.960401423852,1.39141299871
2221,3066087501,-73.9724586298,40.610027337,76,50266,64,0.859515530331,1.26841255667,1.1399955746,72.8,84.6988767869,67.4859292035,49.170764382,98.0749636274,0.742289339781,61.1470316033,1.39990442308,62.5440768992,0.896239205604,72.8,0.800902435056,1.33415848987,1.0181173901
2222,3050850027,-73.9516422095,40.6536982873,55,146660,160,1.14995621778,1.21254905972,1.58869838531,97.4,84.6988767869,67.4859292035,49.170764382,101.959525967,0.955281020347,64.8470536599,1.2618923356,60.4874737275,1.29146597079,97.4,1.05261861906,1.23722069766,1.44008217805
2223,3067700040,-73.9500843034,40.6116831438,87,53200,47,0.710753227005,1.19980566254,1.35606139189,60.2,84.6988767869,67.4859292035,49.170764382,87.8479828379,0.685274699034,63.8298007765,1.26852973086,63.683691263,1.0470274864,60.2,0.69801396302,1.2341676967,1.20154443915
2224,3050970060,-73.964212262,40.6479553101,80,66600,61,0.89257381996,0.478173752378,1.28557854803,75.6,84.6988767869,67.4859292035,49.170764382,98.4867202387,0.767616180301,59.8477548344,0.539201513729,57.9932877315,1.09000338406,75.6,0.83009500013,0.508687633054,1.18779096605
2225,3050970112,-73.9630052637,40.6475569345,80,65915,55,1.01300044646,1.37332331486,1.68940033189,85.8,84.6988767869,67.4859292035,49.170764382,97.1925078932,0.882784093752,59.1937092298,1.56570691727,57.9545951738,1.43334804457,85.8,0.947892270107,1.46951511606,1.56137418823
2226,3050820079,-73.9598749308,40.6515358208,78,78984,59,1.09682682373,1.14794299959,1.47394631776,92.9,84.6988767869,67.4859292035,49.170764382,95.3846187496,0.973951578544,58.1686514692,1.33181701902,57.5538954132,1.25925563477,92.9,1.03538920114,1.2398800093,1.36660097627
2227,3002660012,-73.9905162184,40.6916545848,53,229084,240,0.759160008246,0.693922430241,0.214590890266,64.3,84.6988767869,67.4859292035,49.170764382,112.701412143,0.570534111131,53.7018999019,0.872036186533,51.8895189355,0.2033473873,64.3,0.664847059689,0.782979308387,0.208969138783
2228,4091777501,-73.8484360253,40.6980383227,127,74295,87,0.828818547105,0.892334160776,0.749138099334,70.2,84.6988767869,67.4859292035,49.170764382,79.2470340482,0.885837569105,95.4944714696,0.630612422617,64.0445774736,0.575157092528,70.2,0.857328058105,0.761473291696,0.662147595931
2229,5028770025,-74.0838577436,40.6143889742,44,154860,156,1.32941550433,0.916042806695,1.87202600022,112.6,84.6988767869,67.4859292035,49.170764382,119.468743759,0.942505934665,27.7122887997,2.23077929243,50.6048875323,1.81897349964,112.6,1.1359607195,1.57341104956,1.84549974993
2230,3050990123,-73.9612421639,40.6491593075,87,51300,38,1.03189089768,1.13001333611,1.66455791005,87.4,84.6988767869,67.4859292035,49.170764382,95.9914782725,0.910497489703,59.649554261,1.27846722318,57.5962767392,1.42105687085,87.4,0.971194193691,1.20424027965,1.54280739045
2231,3051000056,-73.9611273092,40.6483632815,78,70566,65,1.11925923455,1.76170057082,1.6539357598,94.8,84.6988767869,67.4859292035,49.170764382,98.1889841853,0.965485087625,60.5318738148,1.96408920635,58.3570355981,1.39358150589,94.8,1.04237216109,1.86289488858,1.52375863285
2232,3074130004,-73.9580350631,40.5915532338,55,114548,106,0.899657739166,0.923303579507,0.910858961599,76.2,84.6988767869,67.4859292035,49.170764382,88.5742466869,0.86029520826,59.3857826427,1.04924103425,66.3300807033,0.675223532236,76.2,0.879976473713,0.986272306881,0.793041246917
2233,3051000080,-73.9613728888,40.6474466065,90,85200,84,0.873683368744,0.125804002408,1.420452825,74.0,84.6988767869,67.4859292035,49.170764382,95.7119175298,0.773153457896,61.7616531986,0.13746393693,58.3370098248,1.19726313336,74.0,0.82341841332,0.131633969669,1.30885797918
2234,3051050043,-73.9498790256,40.6500359923,80,84000,78,1.01181979326,1.07607616665,0.00324571012114,85.7,84.6988767869,67.4859292035,49.170764382,95.178111092,0.900417112892,63.3854595544,1.14568862497,59.368522121,0.00268819303424,85.7,0.956118453077,1.11088239581,0.00296695157769
2235,3056840044,-73.9938898476,40.6302760584,86,62400,59,1.08738159813,0.943900465649,1.31152690545,92.1,84.6988767869,67.4859292035,49.170764382,100.211482013,0.919056361103,52.867054018,1.20490920448,56.7888047064,1.13558967797,92.1,1.00321897961,1.07440483506,1.22355829171
2236,3072330021,-73.9733802518,40.5838970744,66,98300,120,0.884309247553,0.861216563007,1.44597495459,74.9,84.6988767869,67.4859292035,49.170764382,94.4014674983,0.793419869255,61.5724525963,0.943928616602,66.4319256298,1.07026392989,74.9,0.838864558404,0.902572589804,1.25811944224
2237,1012307501,-73.9779325745,40.7857896139,94,161929,105,0.950425826809,0.927304413506,0.0365236265651,80.5,84.6988767869,67.4859292035,49.170764382,110.398306984,0.72917784882,46.9968269255,1.33157925958,37.592228656,0.0477730291716,80.5,0.839801837814,1.12944183654,0.0421483278684
2238,2057160500,-73.9177314713,40.8767606059,50,466400,339,0.875789944634,1.06202979902,1.27382897657,78.0,89.0624521073,50.5918007663,48.4111372627,96.8298817037,0.80553645866,45.6798480985,1.1762298308,32.7438348119,1.88333192456,78.0,0.840663201647,1.11912981491,1.57858045057
2239,4098370044,-73.7981226625,40.710320778,59,54991,86,1.08856225133,1.18661772824,1.31895954216,92.2,84.6988767869,67.4859292035,49.170764382,90.2794540005,1.02127334531,108.692020254,0.736760617872,70.6838251619,0.917526021385,92.2,1.05491779832,0.961689173058,1.11824278177
2240,3074570046,-73.9564474026,40.5857226863,58,54678,76,1.10863335574,0.183890184909,1.35616362727,93.9,84.6988767869,67.4859292035,49.170764382,95.1988694606,0.986356251204,65.779999881,0.188659167261,68.1042716701,0.979139788808,93.9,1.04749480347,0.186274676085,1.16765170804
2241,3051230005,-73.9608363181,40.6468206143,91,129126,93,0.86896075594,0.680438137875,1.01516306191,73.6,84.6988767869,67.4859292035,49.170764382,86.4270716207,0.851585025615,55.2899646705,0.830530463777,57.1969029074,0.872710604753,73.6,0.860272890777,0.755484300826,0.94393683333
2242,4043710008,-73.832240896,40.7707354901,57,265404,208,0.958877708612,1.14998871593,1.19264210615,85.4,89.0624521073,50.5918007663,48.4111372627,81.6632308211,1.04575828242,82.2607901476,0.707262839265,56.8841671834,1.01499527135,85.4,1.00231799551,0.9286257776,1.10381868875
2243,1018320016,-73.9658283683,40.7924398906,90,133915,92,1.43331298602,0.990873220376,0.0500231376255,121.4,84.6988767869,67.4859292035,49.170764382,114.418783724,1.06101459961,52.862902975,1.26497025772,38.7244357166,0.0635174113791,121.4,1.24716379281,1.12792173905,0.0567702745023
2244,1014530021,-73.9535852443,40.7721135933,31,54698,67,0.786315031869,0.873811781151,0.847809367315,66.6,84.6988767869,67.4859292035,49.170764382,134.503163163,0.495155641205,63.5598874131,0.927786413728,46.1194152878,0.903902063393,66.6,0.640735336537,0.90079909744,0.875855715354
2245,3057700036,-74.0126272823,40.6296112884,54,52560,69,1.08147833212,1.39243841063,1.35103030749,91.6,84.6988767869,67.4859292035,49.170764382,114.554356526,0.79962039662,50.1266870625,1.87465012166,56.4954233493,1.17586857455,91.6,0.94054936437,1.63354426614,1.26344944102
2246,3051500001,-73.96081607,40.644482051,53,54776,55,1.0602265745,1.21817986312,1.57404583793,89.8,84.6988767869,67.4859292035,49.170764382,104.391482526,0.860223438033,60.5465460703,1.35779834418,59.749660828,1.29535525308,89.8,0.960225006268,1.28798910365,1.43470054551
2247,1021790274,-73.9386847988,40.8549999585,87,58008,62,1.29871852111,0.785497075103,0.0591941717668,110.0,84.6988767869,67.4859292035,49.170764382,134.415240086,0.818359584295,68.6307087959,0.772394762199,35.7359751715,0.0814479710925,110.0,1.0585390527,0.778945918651,0.0703210714296
2248,3002380065,-73.9921096097,40.6955495317,53,116245,153,1.03425220408,0.700590486906,1.37529709985,87.6,84.6988767869,67.4859292035,49.170764382,124.282973262,0.704843130969,58.7194107626,0.805185191506,51.8350183902,1.30460857837,87.6,0.869547667525,0.752887839206,1.33995283911
2249,3051500021,-73.9602183341,40.6437489882,94,51396,40,1.42150645401,1.8878009313,1.78858597955,120.4,84.6988767869,67.4859292035,49.170764382,93.6714641392,1.28534341922,60.6050415985,2.10213534451,58.2459491976,1.50990997638,120.4,1.35342493661,1.99496813791,1.64924797797
2250,4015050001,-73.8829576304,40.7464165859,76,60000,72,1.09210421093,0.863735606636,1.43592124075,92.5,84.6988767869,67.4859292035,49.170764382,106.314193057,0.870062569634,84.002202307,0.693910378528,55.7300674427,1.26691655402,92.5,0.981083390282,0.778822992582,1.35141889739
2251,3073470036,-73.9565157184,40.5969187514,55,84240,91,1.08856225133,0.875738108632,1.25801968764,92.2,84.6988767869,67.4859292035,49.170764382,93.7450515078,0.983518580629,62.7686255827,0.941553195587,66.3448055289,0.932368241273,92.2,1.03604041598,0.90864565211,1.09519396445
2252,4062160001,-73.7767592273,40.7628105803,54,109200,120,0.920909496784,0.774680005403,1.27071543906,78.0,84.6988767869,67.4859292035,49.170764382,90.7748222698,0.859269101824,109.959678673,0.475447005947,66.1755521499,0.944186295703,78.0,0.890089299304,0.625063505675,1.10745086738
2253,4012750061,-73.8907932097,40.7505084704,78,60000,59,0.795760257477,0.919895461656,1.1847861034,67.4,84.6988767869,67.4859292035,49.170764382,105.724325254,0.637507024404,79.6903155084,0.779015613176,53.7834005376,1.08317506426,67.4,0.71663364094,0.849455537416,1.13398058383
2254,3056150048,-73.992649634,40.6383593855,77,54000,48,0.854792917527,0.874700855373,1.26476464676,72.4,84.6988767869,67.4859292035,49.170764382,103.297167372,0.700890468169,52.326223291,1.12811504992,56.0570399918,1.10939579495,72.4,0.777841692848,1.00140795265,1.18708022086
2255,3051720023,-73.9500819019,40.6437944411,53,60174,81,0.970496931226,0.617017510041,1.57438310088,82.2,84.6988767869,67.4859292035,49.170764382,105.857007706,0.776519210028,67.064479106,0.620895003661,61.8752563336,1.2511240371,82.2,0.873508070627,0.618956256851,1.41275356899
2256,3075560018,-73.9499026831,40.6329277518,88,58092,48,0.710753227005,1.05325659495,1.0258967684,60.2,84.6988767869,67.4859292035,49.170764382,90.7302171723,0.663505520831,63.1845742069,1.12495812296,60.9486163151,0.827650098216,60.2,0.687129373918,1.08910735896,0.926773433309
2257,3059880039,-74.0269791984,40.6270506726,89,60000,71,1.11571727495,1.12230802619,1.61545854869,94.5,84.6988767869,67.4859292035,49.170764382,108.253610419,0.872950099628,47.0735242047,1.60897237417,54.0402280747,1.46989260587,94.5,0.994333687289,1.36564020018,1.54267557728
2258,2024530068,-73.9144222209,40.8350634232,9,93570,81,1.71312779466,0.979759792602,2.25743897609,145.1,84.6988767869,67.4859292035,49.170764382,136.925831942,1.05969777902,67.8593080603,0.974368909586,42.5243328584,2.61027022739,145.1,1.38641278684,0.977064351094,2.43385460174
2259,3051970040,-73.9665469573,40.6345038178,82,222000,190,0.649359260553,0.447648870758,0.927023077762,55.0,84.6988767869,67.4859292035,49.170764382,83.1974561045,0.661077905206,53.5388687463,0.564262949655,58.8738515615,0.774239023342,55.0,0.655218582879,0.505955910206,0.850631050552
2260,3062537501,-73.9878956369,40.6067966307,78,55961,65,0.931535375593,1.7163577855,1.10176972534,78.9,84.6988767869,67.4859292035,49.170764382,98.8487624143,0.798189052376,56.3445185519,2.05574566927,61.0167448605,0.887868726721,78.9,0.864862213984,1.88605172738,0.99481922603
2261,4001840023,-73.9220748605,40.7467269135,80,64505,60,0.899657739166,7.58854484252,1.13296700341,76.2,84.6988767869,67.4859292035,49.170764382,109.745707279,0.694332397039,71.0006731824,7.21288935788,50.6268472837,1.10038164662,76.2,0.796995068102,7.4007171002,1.11667432501
2262,3052170018,-73.9607851412,40.6357947921,56,98955,76,0.839444425914,0.505735053259,0.0460226940926,71.1,84.6988767869,67.4859292035,49.170764382,95.4712920775,0.744726487438,56.1869296987,0.607436643771,59.9593408577,0.0377417599173,71.1,0.792085456676,0.556585848515,0.0418822270049
2263,3052180001,-73.9601360946,40.6366481978,59,152466,134,1.19364038622,0.580565466941,1.77134697829,101.1,84.6988767869,67.4859292035,49.170764382,93.1115572741,1.08579431984,56.9872507961,0.68752219931,60.2423979434,1.44580043095,101.1,1.13971735303,0.634043833126,1.60857370462
2264,3052190040,-73.9593471335,40.6364804896,75,132000,108,0.726101718618,0.639096186553,1.04242828231,61.5,84.6988767869,67.4859292035,49.170764382,89.5979808695,0.686399396539,57.0916804405,0.755451576609,59.5833518908,0.860256998439,61.5,0.706250557579,0.697273881581,0.951342640374
2265,4030780103,-73.8656875829,40.730867916,78,52080,54,0.968135624824,0.963015561422,1.53677541915,82.0,84.6988767869,67.4859292035,49.170764382,98.0151748179,0.836605149685,86.7885488777,0.748831508769,59.0195538296,1.28032858841,82.0,0.902370387255,0.855923535095,1.40855200378
2266,3052320029,-73.9660541514,40.6329446338,86,59400,72,0.946883867206,1.39036390411,1.58317502085,80.2,84.6988767869,67.4859292035,49.170764382,98.5492309751,0.813806451927,63.034834322,1.48854202615,60.1616012262,1.29394704162,80.2,0.880345159566,1.43945296513,1.43856103124
2267,3052330025,-73.9651171794,40.6333972434,89,102387,129,0.835902466311,0.0,1.42288523941,70.8,84.6988767869,67.4859292035,49.170764382,98.3990425855,0.719519195915,65.7168260249,0.0,60.8709924486,1.14938745099,70.8,0.777710831113,0.0,1.2861363452
2268,3052400017,-73.9583688008,40.6337737788,86,68000,57,0.881947941151,0.708443975866,1.27086062258,74.7,84.6988767869,67.4859292035,49.170764382,92.2797020969,0.80949546111,60.6614497636,0.788144697931,59.9762493316,1.04189890051,74.7,0.84572170113,0.748294336899,1.15637976155
2269,4014900018,-73.8860435602,40.7462632296,59,313120,357,1.19017607861,1.89754067944,1.95661248123,106.0,89.0624521073,50.5918007663,48.4111372627,103.965523197,1.01956876415,86.6098430104,1.10841905104,58.2283477543,1.62673060548,106.0,1.10487242138,1.50297986524,1.79167154336
2270,3052410018,-73.9575437132,40.6338201385,53,99482,96,0.972858237628,0.779125376512,1.63410541017,82.4,84.6988767869,67.4859292035,49.170764382,98.7780468537,0.834193453147,60.4376110168,0.86998806067,61.4385529065,1.30781420293,82.4,0.903525845387,0.824556718591,1.47095980655
2271,1013380040,-73.9695487098,40.7517858613,36,253256,250,1.09024620031,1.2543534533,0.771547839344,97.1,89.0624521073,50.5918007663,48.4111372627,119.850783593,0.810174093895,55.5717897375,1.14194630585,46.8736564237,0.796855018468,97.1,0.950210147101,1.19814987957,0.784201428906
2272,2043077501,-73.8548916048,40.8553476792,53,41825,54,0.99883260805,0.624130103817,0.0559580278089,84.6,84.6988767869,67.4859292035,49.170764382,127.595848197,0.663030977854,90.3107875051,0.466389466459,46.1344511906,0.0596408742201,84.6,0.830931792952,0.545259785138,0.0577994510145
2273,3066120026,-73.9685794254,40.6106439209,86,60350,59,1.19245973301,0.864476501821,0.681762240769,101.0,84.6988767869,67.4859292035,49.170764382,92.0078219845,1.09773275599,59.8225949619,0.975216806244,62.0348341005,0.540386236079,101.0,1.1450962445,0.919846654032,0.611074238424
2274,3052470016,-73.9519478199,40.6346907787,86,78660,66,0.689501469387,0.803723096653,1.01330509383,58.4,84.6988767869,67.4859292035,49.170764382,90.3696272593,0.646234822154,61.9576091541,0.875437266553,60.5453920104,0.822936054444,58.4,0.66786814577,0.839580181603,0.918120574137
2275,3067960075,-73.9595882663,40.6071771798,55,90000,94,1.22787932904,1.11326910493,1.54632750805,104.0,84.6988767869,67.4859292035,49.170764382,95.5112208029,1.08887729762,61.4309782482,1.22299859358,64.6687433249,1.17574738036,104.0,1.15837831333,1.16813384926,1.36103744421
2276,2033430060,-73.8767773345,40.8761367802,54,106351,92,0.922090149985,0.955162072461,1.12197290715,78.1,84.6988767869,67.4859292035,49.170764382,127.384218012,0.6131057773,79.4270948957,0.811561849072,40.3505351315,1.36722512554,78.1,0.767597963642,0.883361960767,1.24459901635
2277,3052850040,-73.9749464915,40.650648037,78,86420,67,0.635191422141,0.35637058397,1.03145493702,53.8,84.6988767869,67.4859292035,49.170764382,97.8714368782,0.549700726954,54.3136229933,0.442798669552,56.0602160567,0.904695544296,53.8,0.592446074548,0.399584626761,0.968075240658
2278,3052860001,-73.9743590177,40.6507961258,81,169422,70,0.439202990774,0.26272143259,0.583756416616,37.2,84.6988767869,67.4859292035,49.170764382,77.758371991,0.478405077775,39.4682010277,0.44922240027,53.0934737768,0.54062669432,37.2,0.458804034274,0.35597191643,0.562191555468
2279,3052870021,-73.9736017555,40.6519734662,76,67500,63,1.14169164537,0.561005834058,1.55078594626,96.7,84.6988767869,67.4859292035,49.170764382,102.067843762,0.947409060837,57.4107888813,0.659457930081,56.6355130974,1.34638720831,96.7,1.0445503531,0.610231882069,1.44858657728
2280,3053570045,-73.9743231134,40.6410850711,88,51426,54,1.07911702572,0.556560462948,1.63127275592,91.4,84.6988767869,67.4859292035,49.170764382,99.7894539355,0.915928451308,59.2042748967,0.634413647757,57.7631431217,1.3886177931,91.4,0.997522738513,0.595487055352,1.50994527451
2281,3052290083,-73.9504283637,40.63822542,86,53544,48,0.768605233854,1.00746927252,1.12177171225,65.1,84.6988767869,67.4859292035,49.170764382,93.3618254537,0.69728713726,63.8103692011,1.0655008089,60.469867795,0.912162942714,65.1,0.732946185557,1.03648504071,1.01696732748
2282,3053200001,-73.9745902061,40.6493634004,81,89026,76,1.09446551733,0.749489569114,1.63545509594,92.7,84.6988767869,67.4859292035,49.170764382,98.0340823128,0.945589511454,55.705313314,0.907992379737,56.4418039276,1.4247697909,92.7,1.02002751439,0.828740974426,1.53011244342
2283,1017350040,-73.9367964188,40.8146544188,33,63284,76,0.953967786412,0.897224068996,1.19646922782,80.8,84.6988767869,67.4859292035,49.170764382,138.725892985,0.582443538557,68.038397998,0.889938649082,42.7766008353,1.37531513357,80.8,0.768205662485,0.893581359039,1.28589218069
2284,1008420007,-73.9925125857,40.7358508793,52,443389,503,1.19129888623,1.07527305168,1.66285718937,106.1,89.0624521073,50.5918007663,48.4111372627,120.575382501,0.879947446977,60.6941407506,0.896297390939,49.1772382707,1.63695259176,106.1,1.0356231666,0.98578522131,1.64990489057
2285,3053270041,-73.9764293826,40.6457351879,76,75600,68,0.618662277327,0.682216286319,1.01087671328,52.4,84.6988767869,67.4859292035,49.170764382,100.415228767,0.521833198444,56.0592359031,0.821274126525,56.9912556661,0.872161529112,52.4,0.570247737885,0.751745206422,0.941519121195
2286,3053280032,-73.9753264754,40.6463580226,61,58200,55,2.45457800489,0.64961689818,2.25743873149,207.9,84.6988767869,67.4859292035,49.170764382,105.09900141,1.97813487485,56.5248944549,0.775587472083,57.5734449509,1.92797196811,207.9,2.21635643987,0.712602185131,2.0927053498
2287,3053290001,-73.9742162037,40.6473349221,77,94252,84,0.86896075594,0.55004058532,1.50930760704,73.6,84.6988767869,67.4859292035,49.170764382,98.6621764993,0.745979894337,56.0808718538,0.661901264602,56.978678166,1.30248386088,73.6,0.807470325138,0.605970924961,1.40589573396
2288,3053290072,-73.9740434826,40.6466871143,52,334581,286,1.14750938899,0.874647656928,1.34398587512,102.2,89.0624521073,50.5918007663,48.4111372627,84.4205185992,1.21060616182,46.3888418104,0.953893183643,57.2051753468,1.13737759364,102.2,1.17905777541,0.914270420285,1.24068173438
2289,3050590022,-73.9625334627,40.6534882578,76,98681,90,1.00001326125,0.712741167939,1.62968409802,84.7,84.6988767869,67.4859292035,49.170764382,97.877429197,0.865368049558,59.3235586633,0.81080773109,57.6229405351,1.39064081174,84.7,0.932690655405,0.761774449515,1.51016245488
2290,3053370076,-73.9759869943,40.6433883055,54,110000,130,0.989387382442,0.547966078802,1.39422002906,83.8,84.6988767869,67.4859292035,49.170764382,107.969347123,0.776146214026,59.9269217794,0.61708492447,59.2206796028,1.15761698456,83.8,0.882766798234,0.582525501636,1.27591850681
2291,3053390001,-73.9737162573,40.6449111645,54,55800,63,0.767424580653,0.573749231239,1.10691106324,65.0,84.6988767869,67.4859292035,49.170764382,108.051645941,0.601564181962,58.5163412049,0.661695505951,58.5411156823,0.929733956178,65.0,0.684494381307,0.617722368595,1.01832250971
2292,3053390061,-73.9736588,40.6444088558,54,61920,75,0.81110874909,0.842249646272,1.27173630984,68.7,84.6988767869,67.4859292035,49.170764382,108.766517177,0.631628204921,59.5677116636,0.954208218052,58.873588365,1.06214430246,68.7,0.721368477005,0.898228932162,1.16694030615
2293,3053550001,-73.9768123905,40.6427571743,56,80604,88,1.06494918731,0.611090348562,1.50183245052,90.2,84.6988767869,67.4859292035,49.170764382,106.636686692,0.845862740096,57.6908929468,0.714844196259,58.5154579289,1.26199558509,90.2,0.955405963701,0.66296727241,1.38191401781
2294,3053580071,-73.9732129114,40.6420701959,76,62400,60,0.801663523482,1.61322517575,1.3443795455,67.9,84.6988767869,67.4859292035,49.170764382,100.731009809,0.674072464164,57.9271732994,1.87942883795,57.9493438883,1.14072335313,67.9,0.737867993823,1.74632700685,1.24255144931
2295,3053580077,-73.9732884174,40.6424791864,91,95106,77,0.756798701844,0.982723373342,1.26173030453,64.1,84.6988767869,67.4859292035,49.170764382,93.1277842847,0.688301568563,55.5654982284,1.19354639326,56.9551565241,1.08928229337,64.1,0.722550135204,1.0881348833,1.17550629895
2296,3053750063,-73.9727095242,40.6394350831,80,57600,46,1.00945848686,1.53958019436,1.50502993298,85.5,84.6988767869,67.4859292035,49.170764382,97.7800305436,0.874411672042,56.6018049527,1.83563050837,57.8162448157,1.2799771493,85.5,0.941935079451,1.68760535137,1.39250354114
2297,3053760033,-73.9712033707,40.6394923563,56,77160,90,0.762701967849,1.20736279342,1.25561702279,64.6,84.6988767869,67.4859292035,49.170764382,106.131439446,0.608679203232,60.163202473,1.3543162041,59.7372802396,1.03351957997,64.6,0.68569058554,1.28083949876,1.14456830138
2298,3053760058,-73.9715818065,40.639253654,56,114780,123,0.839444425914,0.873959960188,1.03770131783,71.1,84.6988767869,67.4859292035,49.170764382,103.415894267,0.687515207443,58.9845537545,0.999922797509,59.6895353446,0.854832705652,71.1,0.763479816679,0.936941378849,0.946267011739
2299,3053760068,-73.9717112704,40.639843815,55,84000,85,0.743811516633,0.564710309983,1.05846490746,63.0,84.6988767869,67.4859292035,49.170764382,103.898633444,0.606360237008,57.7752460133,0.659625057957,59.2117850932,0.878972462821,63.0,0.675085876821,0.61216768397,0.968718685142
2300,3053890010,-73.9737549706,40.6381013602,76,88277,84,1.08738159813,0.90492937892,1.92964293231,92.1,84.6988767869,67.4859292035,49.170764382,98.4307866669,0.935682860197,57.2809648381,1.06614824266,58.4020603845,1.62463477044,92.1,1.01153222916,0.98553881079,1.77713885138
2301,3053890024,-73.9736795706,40.6374288702,86,69600,69,0.952787133211,0.83839699131,1.69927395248,80.7,84.6988767869,67.4859292035,49.170764382,97.862438873,0.824626904145,58.5791166912,0.965873218919,58.2807357451,1.4336572466,80.7,0.888707018678,0.902135105115,1.56646559954
2302,3053920001,-73.9702345128,40.638600054,57,80604,93,1.15467883058,0.905077557957,1.60960511526,97.8,84.6988767869,67.4859292035,49.170764382,105.311162893,0.928676479432,60.3607880303,1.01191521836,59.9197228256,1.32085914517,97.8,1.04167765501,0.958496388158,1.46523213021
2303,3053920071,-73.9702672883,40.6378205431,54,88528,83,0.635191422141,0.741339722079,1.03126535752,53.8,84.6988767869,67.4859292035,49.170764382,101.959584462,0.527660055538,56.8792832325,0.879582110687,59.3973048596,0.853710551849,53.8,0.581425738839,0.810460916383,0.942487954685
